date,temperature_c,humidity,condition
2042-07-12,22,56,cloudy
2042-07-13,10,47,sunny
2042-07-14,22,54,storm
2042-07-15,33,91,rain
2042-07-16,-1,64,cloudy
2042-07-17,29,52,sunny
2042-07-18,-10,54,snow
2042-07-19,9,46,sunny
2042-07-20,0,49,sunny
2042-07-21,31,74,sunny
2042-07-22,20,94,storm
2042-07-23,5,50,cloudy
2042-07-24,-8,99,cloudy
2042-07-25,18,32,rain
2042-07-26,22,74,snow
2042-07-27,39,61,rain
2042-07-28,36,81,storm
2042-07-29,28,69,storm
2042-07-30,2,58,storm
2042-07-31,15,88,sunny
2042-08-01,13,60,storm
2042-08-02,25,39,snow
2042-08-03,20,32,snow
2042-08-04,-10,74,rain
2042-08-05,4,36,sunny
2042-08-06,-8,59,rain
2042-08-07,3,97,storm
2042-08-08,-8,34,sunny
2042-08-09,20,40,rain
2042-08-10,-9,57,sunny
2042-08-11,-1,79,snow
2042-08-12,28,67,sunny
2042-08-13,0,74,storm
2042-08-14,-10,82,sunny
2042-08-15,-8,44,sunny
2042-08-16,3,52,storm
2042-08-17,-3,83,storm
2042-08-18,9,81,sunny
2042-08-19,17,79,cloudy
2042-08-20,6,83,storm
2042-08-21,6,77,storm
2042-08-22,33,89,storm
2042-08-23,-6,98,snow
2042-08-24,6,88,sunny
2042-08-25,20,51,snow
2042-08-26,-2,88,storm
2042-08-27,23,42,cloudy
2042-08-28,1,65,rain
2042-08-29,5,48,storm
2042-08-30,19,75,cloudy
2042-08-31,34,66,sunny
2042-09-01,24,76,storm
2042-09-02,10,46,sunny
2042-09-03,24,79,snow
2042-09-04,2,54,cloudy
2042-09-05,-10,78,rain
2042-09-06,24,82,storm
2042-09-07,1,76,cloudy
2042-09-08,9,62,snow
2042-09-09,5,36,snow
2042-09-10,25,83,cloudy
2042-09-11,14,96,storm
2042-09-12,34,82,cloudy
2042-09-13,23,77,rain
2042-09-14,36,71,rain
2042-09-15,-5,75,rain
2042-09-16,31,69,rain
2042-09-17,37,62,rain
2042-09-18,1,78,snow
2042-09-19,-6,61,snow
2042-09-20,38,89,storm
2042-09-21,19,70,sunny
2042-09-22,-8,42,storm
2042-09-23,37,47,cloudy
2042-09-24,38,80,storm
2042-09-25,6,63,storm
2042-09-26,-6,77,cloudy
2042-09-27,29,42,rain
2042-09-28,3,40,sunny
2042-09-29,11,45,snow
2042-09-30,1,58,rain
2042-10-01,35,31,rain
2042-10-02,-8,85,cloudy
2042-10-03,1,61,storm
2042-10-04,-2,85,sunny
2042-10-05,36,39,snow
2042-10-06,25,53,sunny
2042-10-07,35,51,storm
2042-10-08,39,76,rain
2042-10-09,16,48,storm
2042-10-10,23,58,snow
2042-10-11,10,64,rain
2042-10-12,-6,36,sunny
2042-10-13,-9,39,storm
2042-10-14,-5,64,rain
2042-10-15,-2,49,snow
2042-10-16,24,66,sunny
2042-10-17,32,57,storm
2042-10-18,0,71,sunny
2042-10-19,17,88,storm
2042-10-20,13,62,rain
2042-10-21,11,58,rain
2042-10-22,31,81,rain
2042-10-23,34,63,snow
2042-10-24,2,83,sunny
2042-10-25,10,30,rain
2042-10-26,-6,42,snow
2042-10-27,12,50,storm
2042-10-28,1,69,sunny
2042-10-29,39,57,cloudy
2042-10-30,21,85,sunny
2042-10-31,24,54,sunny
2042-11-01,24,48,sunny
2042-11-02,20,79,sunny
2042-11-03,-1,37,rain
2042-11-04,15,63,cloudy
2042-11-05,3,30,sunny
2042-11-06,13,76,storm
2042-11-07,19,98,cloudy
2042-11-08,21,46,snow
2042-11-09,31,98,cloudy
2042-11-10,27,97,cloudy
2042-11-11,28,46,snow
2042-11-12,16,30,rain
2042-11-13,7,95,storm
2042-11-14,5,33,sunny
2042-11-15,-2,52,storm
2042-11-16,-9,96,rain
2042-11-17,36,36,storm
2042-11-18,33,62,sunny
2042-11-19,25,33,sunny
2042-11-20,30,56,cloudy
2042-11-21,4,98,sunny
2042-11-22,22,64,sunny
2042-11-23,29,79,rain
2042-11-24,13,48,snow
2042-11-25,14,54,cloudy
2042-11-26,21,40,snow
2042-11-27,33,62,cloudy
2042-11-28,32,45,cloudy
2042-11-29,0,98,sunny
2042-11-30,18,63,storm
2042-12-01,13,50,snow
2042-12-02,12,62,rain
2042-12-03,2,98,sunny
2042-12-04,-1,92,cloudy
2042-12-05,35,96,snow
2042-12-06,37,81,sunny
2042-12-07,26,36,sunny
2042-12-08,9,83,cloudy
2042-12-09,33,54,cloudy
2042-12-10,13,95,cloudy
2042-12-11,8,87,snow
2042-12-12,26,40,cloudy
2042-12-13,17,68,snow
2042-12-14,15,99,cloudy
2042-12-15,3,89,storm
2042-12-16,29,70,rain
2042-12-17,32,89,storm
2042-12-18,11,33,snow
2042-12-19,35,87,sunny
2042-12-20,13,87,storm
2042-12-21,8,91,rain
2042-12-22,29,97,storm
2042-12-23,33,90,snow
2042-12-24,-1,59,storm
2042-12-25,29,67,cloudy
2042-12-26,18,37,snow
2042-12-27,-1,98,cloudy
2042-12-28,-7,78,rain
2042-12-29,24,79,storm
2042-12-30,10,45,snow
2042-12-31,37,30,sunny
2043-01-01,11,44,storm
2043-01-02,9,96,sunny
2043-01-03,8,69,rain
2043-01-04,-7,62,cloudy
2043-01-05,26,95,cloudy
2043-01-06,34,79,snow
2043-01-07,20,92,sunny
2043-01-08,-5,96,cloudy
2043-01-09,22,88,snow
2043-01-10,10,93,snow
2043-01-11,5,77,storm
2043-01-12,2,33,sunny
2043-01-13,37,62,snow
2043-01-14,26,53,sunny
2043-01-15,30,58,cloudy
2043-01-16,29,80,rain
2043-01-17,36,65,snow
2043-01-18,7,49,snow
2043-01-19,7,69,sunny
2043-01-20,8,55,sunny
2043-01-21,18,88,rain
2043-01-22,8,91,rain
2043-01-23,-9,56,cloudy
2043-01-24,-5,60,sunny
2043-01-25,29,85,snow
2043-01-26,30,47,storm
2043-01-27,25,54,rain
2043-01-28,9,34,rain
2043-01-29,31,62,cloudy
2043-01-30,36,94,snow
2043-01-31,-3,70,rain
2043-02-01,33,59,cloudy
2043-02-02,-9,75,storm
2043-02-03,26,42,sunny
2043-02-04,34,58,sunny
2043-02-05,13,45,storm
2043-02-06,-9,91,cloudy
2043-02-07,19,45,snow
2043-02-08,-6,52,snow
2043-02-09,6,78,sunny
2043-02-10,-8,55,snow
2043-02-11,33,67,snow
2043-02-12,18,74,snow
2043-02-13,3,97,sunny
2043-02-14,28,49,snow
2043-02-15,25,97,cloudy
2043-02-16,-3,81,sunny
2043-02-17,38,65,storm
2043-02-18,-5,45,cloudy
2043-02-19,27,47,storm
2043-02-20,16,76,sunny
2043-02-21,4,50,sunny
2043-02-22,18,96,storm
2043-02-23,17,68,snow
2043-02-24,20,89,rain
2043-02-25,22,40,snow
2043-02-26,14,42,cloudy
2043-02-27,33,83,cloudy
2043-02-28,25,57,storm
2043-03-01,-8,70,cloudy
2043-03-02,18,79,storm
2043-03-03,-1,59,sunny
2043-03-04,2,99,storm
2043-03-05,10,80,storm
2043-03-06,33,50,cloudy
2043-03-07,16,79,snow
2043-03-08,28,86,storm
2043-03-09,26,93,storm
2043-03-10,19,57,sunny
2043-03-11,-7,32,snow
2043-03-12,21,33,sunny
2043-03-13,1,42,rain
2043-03-14,18,60,snow
2043-03-15,-9,62,rain
2043-03-16,-4,47,cloudy
2043-03-17,-3,84,storm
2043-03-18,32,88,cloudy
2043-03-19,-2,97,sunny
2043-03-20,0,31,rain
2043-03-21,11,90,rain
2043-03-22,1,61,sunny
2043-03-23,32,98,rain
2043-03-24,-4,62,sunny
2043-03-25,20,98,snow
2043-03-26,0,61,storm
2043-03-27,23,71,rain
2043-03-28,10,99,snow
2043-03-29,-8,72,cloudy
2043-03-30,-2,64,cloudy
2043-03-31,32,68,rain
2043-04-01,-1,49,sunny
2043-04-02,-5,82,cloudy
2043-04-03,-9,67,sunny
2043-04-04,-8,64,snow
2043-04-05,11,97,sunny
2043-04-06,-6,86,snow
2043-04-07,19,71,sunny
2043-04-08,-4,48,sunny
2043-04-09,23,51,storm
2043-04-10,16,35,rain
2043-04-11,34,54,rain
2043-04-12,-1,55,snow
2043-04-13,11,97,rain
2043-04-14,-4,79,sunny
2043-04-15,0,82,rain
2043-04-16,-3,91,sunny
2043-04-17,10,58,cloudy
2043-04-18,26,73,snow
2043-04-19,34,58,sunny
2043-04-20,13,88,storm
2043-04-21,23,65,storm
2043-04-22,1,67,sunny
2043-04-23,16,46,cloudy
2043-04-24,28,31,cloudy
2043-04-25,-9,83,snow
2043-04-26,34,60,sunny
2043-04-27,32,38,cloudy
2043-04-28,30,74,sunny
2043-04-29,32,51,cloudy
2043-04-30,22,56,rain
2043-05-01,8,74,snow
2043-05-02,15,99,cloudy
2043-05-03,-5,57,cloudy
2043-05-04,2,92,snow
2043-05-05,2,30,snow
2043-05-06,29,66,storm
2043-05-07,6,38,snow
2043-05-08,2,66,cloudy
2043-05-09,14,86,sunny
2043-05-10,25,71,rain
2043-05-11,36,73,sunny
2043-05-12,-8,30,cloudy
2043-05-13,26,36,storm
2043-05-14,27,83,cloudy
2043-05-15,31,82,rain
2043-05-16,19,61,storm
2043-05-17,34,80,snow
2043-05-18,7,30,snow
2043-05-19,10,57,storm
2043-05-20,11,30,storm
2043-05-21,31,99,storm
2043-05-22,-8,73,cloudy
2043-05-23,13,49,cloudy
2043-05-24,2,72,storm
2043-05-25,37,31,storm
2043-05-26,16,89,sunny
2043-05-27,-7,46,sunny
2043-05-28,22,59,snow
2043-05-29,1,61,sunny
2043-05-30,6,87,snow
2043-05-31,29,53,storm
2043-06-01,36,48,snow
2043-06-02,10,81,storm
2043-06-03,6,50,rain
2043-06-04,23,49,sunny
2043-06-05,39,92,sunny
2043-06-06,18,30,storm
2043-06-07,7,88,sunny
2043-06-08,19,73,sunny
2043-06-09,0,44,cloudy
2043-06-10,12,82,snow
2043-06-11,10,42,rain
2043-06-12,27,99,storm
2043-06-13,-7,34,snow
2043-06-14,17,32,cloudy
2043-06-15,0,79,rain
2043-06-16,17,49,storm
2043-06-17,17,82,cloudy
2043-06-18,10,38,storm
2043-06-19,30,54,rain
2043-06-20,-2,38,rain
2043-06-21,0,42,sunny
2043-06-22,5,33,rain
2043-06-23,-4,44,sunny
2043-06-24,27,81,sunny
2043-06-25,25,36,cloudy
2043-06-26,34,88,rain
2043-06-27,10,57,cloudy
2043-06-28,3,31,snow
2043-06-29,7,66,snow
2043-06-30,34,53,storm
2043-07-01,34,61,rain
2043-07-02,2,33,rain
2043-07-03,-6,69,storm
2043-07-04,23,57,cloudy
2043-07-05,18,90,storm
2043-07-06,-2,46,sunny
2043-07-07,9,75,snow
2043-07-08,2,74,snow
2043-07-09,6,76,rain
2043-07-10,32,97,storm
2043-07-11,9,57,snow
2043-07-12,30,65,cloudy
2043-07-13,9,62,sunny
2043-07-14,33,48,snow
2043-07-15,31,62,cloudy
2043-07-16,3,62,rain
2043-07-17,11,94,cloudy
2043-07-18,9,61,storm
2043-07-19,5,88,rain
2043-07-20,19,85,storm
2043-07-21,38,89,sunny
2043-07-22,-4,35,snow
2043-07-23,4,55,cloudy
2043-07-24,-1,32,cloudy
2043-07-25,-10,48,storm
2043-07-26,23,86,cloudy
2043-07-27,13,42,cloudy
2043-07-28,9,70,cloudy
2043-07-29,28,42,storm
2043-07-30,21,72,sunny
2043-07-31,13,75,storm
2043-08-01,34,76,storm
2043-08-02,14,70,cloudy
2043-08-03,2,42,sunny
2043-08-04,7,66,cloudy
2043-08-05,23,84,storm
2043-08-06,10,65,cloudy
2043-08-07,39,81,cloudy
2043-08-08,1,40,snow
2043-08-09,17,45,snow
2043-08-10,-4,76,cloudy
2043-08-11,20,37,sunny
2043-08-12,33,79,cloudy
2043-08-13,1,90,snow
2043-08-14,15,84,rain
2043-08-15,3,33,sunny
2043-08-16,36,98,sunny
2043-08-17,-4,52,sunny
2043-08-18,1,40,cloudy
2043-08-19,0,58,snow
2043-08-20,37,95,storm
2043-08-21,37,88,sunny
2043-08-22,1,32,sunny
2043-08-23,30,61,rain
2043-08-24,27,44,rain
2043-08-25,34,96,storm
2043-08-26,15,60,rain
2043-08-27,29,75,cloudy
2043-08-28,31,47,storm
2043-08-29,25,79,snow
2043-08-30,29,32,rain
2043-08-31,-4,60,sunny
2043-09-01,20,93,snow
2043-09-02,18,32,snow
2043-09-03,24,44,snow
2043-09-04,8,57,storm
2043-09-05,34,42,cloudy
2043-09-06,37,68,cloudy
2043-09-07,19,87,storm
2043-09-08,-9,54,cloudy
2043-09-09,-10,77,sunny
2043-09-10,37,39,sunny
2043-09-11,19,64,rain
2043-09-12,8,82,sunny
2043-09-13,23,61,storm
2043-09-14,32,35,cloudy
2043-09-15,2,93,snow
2043-09-16,34,94,cloudy
2043-09-17,36,75,snow
2043-09-18,24,90,sunny
2043-09-19,12,80,cloudy
2043-09-20,36,51,sunny
2043-09-21,34,73,cloudy
2043-09-22,-9,46,sunny
2043-09-23,35,59,storm
2043-09-24,22,55,cloudy
2043-09-25,0,57,sunny
2043-09-26,30,60,cloudy
2043-09-27,22,80,rain
2043-09-28,23,88,snow
2043-09-29,26,93,sunny
2043-09-30,8,82,snow
2043-10-01,29,91,snow
2043-10-02,35,48,cloudy
2043-10-03,-9,35,snow
2043-10-04,30,80,snow
2043-10-05,30,91,sunny
2043-10-06,28,91,storm
2043-10-07,16,79,rain
2043-10-08,38,91,storm
2043-10-09,5,83,snow
2043-10-10,-2,63,rain
2043-10-11,25,49,sunny
2043-10-12,9,92,cloudy
2043-10-13,19,98,rain
2043-10-14,-5,32,sunny
2043-10-15,31,53,storm
2043-10-16,-10,83,storm
2043-10-17,25,67,storm
2043-10-18,7,76,snow
2043-10-19,30,93,snow
2043-10-20,37,51,cloudy
2043-10-21,6,34,snow
2043-10-22,14,35,snow
2043-10-23,6,46,cloudy
2043-10-24,22,68,snow
2043-10-25,37,97,cloudy
2043-10-26,3,56,cloudy
2043-10-27,-3,92,storm
2043-10-28,36,50,cloudy
2043-10-29,30,71,cloudy
2043-10-30,-3,62,storm
2043-10-31,24,45,storm
2043-11-01,-9,85,sunny
2043-11-02,9,37,rain
2043-11-03,7,47,snow
2043-11-04,-9,80,rain
2043-11-05,0,43,rain
2043-11-06,36,59,rain
2043-11-07,-7,40,cloudy
2043-11-08,26,31,storm
2043-11-09,10,98,storm
2043-11-10,32,83,sunny
2043-11-11,25,91,snow
2043-11-12,-2,41,sunny
2043-11-13,-3,62,storm
2043-11-14,-7,43,snow
2043-11-15,3,38,sunny
2043-11-16,15,78,rain
2043-11-17,6,97,storm
2043-11-18,35,32,snow
2043-11-19,14,50,storm
2043-11-20,-10,30,snow
2043-11-21,35,77,rain
2043-11-22,4,69,cloudy
2043-11-23,35,74,snow
2043-11-24,16,79,snow
2043-11-25,2,41,snow
2043-11-26,10,49,cloudy
2043-11-27,28,62,rain
2043-11-28,4,97,sunny
2043-11-29,21,40,snow
2043-11-30,8,80,storm
2043-12-01,23,89,snow
2043-12-02,9,82,storm
2043-12-03,21,95,sunny
2043-12-04,37,69,rain
2043-12-05,20,97,cloudy
2043-12-06,6,84,rain
2043-12-07,36,99,storm
2043-12-08,25,64,rain
2043-12-09,5,47,rain
2043-12-10,32,61,snow
2043-12-11,7,69,rain
2043-12-12,-6,83,sunny
2043-12-13,11,87,rain
2043-12-14,15,67,sunny
2043-12-15,31,78,sunny
2043-12-16,3,65,storm
2043-12-17,23,64,storm
2043-12-18,28,91,storm
2043-12-19,8,90,sunny
2043-12-20,14,55,cloudy
2043-12-21,4,92,storm
2043-12-22,4,71,snow
2043-12-23,28,94,cloudy
2043-12-24,35,66,cloudy
2043-12-25,15,80,cloudy
2043-12-26,2,36,cloudy
2043-12-27,12,38,snow
2043-12-28,-4,40,rain
2043-12-29,22,79,cloudy
2043-12-30,30,58,snow
2043-12-31,34,45,storm
2044-01-01,39,35,rain
2044-01-02,8,80,rain
2044-01-03,-8,83,sunny
2044-01-04,17,67,storm
2044-01-05,21,70,storm
2044-01-06,28,65,cloudy
2044-01-07,12,95,rain
2044-01-08,-5,92,storm
2044-01-09,11,49,sunny
2044-01-10,4,36,rain
2044-01-11,39,39,snow
2044-01-12,13,92,snow
2044-01-13,29,66,snow
2044-01-14,3,72,storm
2044-01-15,10,62,cloudy
2044-01-16,29,73,cloudy
2044-01-17,24,54,cloudy
2044-01-18,27,47,storm
2044-01-19,17,41,rain
2044-01-20,26,33,sunny
2044-01-21,34,63,snow
2044-01-22,-4,61,sunny
2044-01-23,-3,76,snow
2044-01-24,23,77,snow
2044-01-25,26,52,snow
2044-01-26,33,34,storm
2044-01-27,29,40,sunny
2044-01-28,31,31,cloudy
2044-01-29,34,78,cloudy
2044-01-30,24,61,storm
2044-01-31,34,68,cloudy
2044-02-01,26,89,sunny
2044-02-02,-1,33,snow
2044-02-03,-9,53,rain
2044-02-04,16,53,snow
2044-02-05,0,47,cloudy
2044-02-06,37,33,sunny
2044-02-07,3,71,storm
2044-02-08,-7,49,snow
2044-02-09,-8,97,rain
2044-02-10,36,88,storm
2044-02-11,-5,69,snow
2044-02-12,12,81,storm
2044-02-13,26,71,snow
2044-02-14,33,71,snow
2044-02-15,26,48,cloudy
2044-02-16,9,61,storm
2044-02-17,5,34,sunny
2044-02-18,35,74,snow
2044-02-19,3,51,snow
2044-02-20,18,88,rain
2044-02-21,35,81,sunny
2044-02-22,28,32,rain
2044-02-23,-4,56,storm
2044-02-24,33,83,snow
2044-02-25,37,99,storm
2044-02-26,-7,46,rain
2044-02-27,-5,65,cloudy
2044-02-28,28,68,rain
2044-02-29,-3,44,cloudy
2044-03-01,5,94,cloudy
2044-03-02,-1,36,rain
2044-03-03,1,41,cloudy
2044-03-04,21,61,cloudy
2044-03-05,15,90,snow
2044-03-06,27,75,storm
2044-03-07,17,84,sunny
2044-03-08,2,96,sunny
2044-03-09,39,54,rain
2044-03-10,5,42,storm
2044-03-11,33,65,storm
2044-03-12,8,76,storm
2044-03-13,5,49,rain
2044-03-14,1,54,storm
2044-03-15,0,63,snow
2044-03-16,35,67,storm
2044-03-17,28,65,storm
2044-03-18,16,68,snow
2044-03-19,32,60,rain
2044-03-20,7,71,snow
2044-03-21,27,85,storm
2044-03-22,8,43,rain
2044-03-23,18,79,rain
2044-03-24,26,94,storm
2044-03-25,-4,40,rain
2044-03-26,8,32,snow
2044-03-27,39,72,sunny
2044-03-28,8,41,cloudy
2044-03-29,26,87,sunny
2044-03-30,34,77,rain
2044-03-31,6,73,cloudy
2044-04-01,22,57,rain
2044-04-02,22,44,snow
2044-04-03,0,65,snow
2044-04-04,37,44,sunny
2044-04-05,12,72,rain
2044-04-06,37,88,snow
2044-04-07,0,69,sunny
2044-04-08,11,40,sunny
2044-04-09,22,91,cloudy
2044-04-10,28,37,cloudy
2044-04-11,-7,65,cloudy
2044-04-12,13,70,sunny
2044-04-13,7,75,storm
2044-04-14,-1,36,storm
2044-04-15,11,77,snow
2044-04-16,0,65,storm
2044-04-17,2,37,cloudy
2044-04-18,32,87,sunny
2044-04-19,11,75,rain
2044-04-20,9,51,cloudy
2044-04-21,23,50,snow
2044-04-22,27,46,cloudy
2044-04-23,-6,52,cloudy
2044-04-24,3,39,snow
2044-04-25,11,66,rain
2044-04-26,20,72,cloudy
2044-04-27,2,65,cloudy
2044-04-28,36,97,snow
2044-04-29,-7,76,storm
2044-04-30,19,56,snow
2044-05-01,33,68,cloudy
2044-05-02,28,73,cloudy
2044-05-03,19,61,snow
2044-05-04,-5,56,cloudy
2044-05-05,17,34,sunny
2044-05-06,37,83,sunny
2044-05-07,7,72,sunny
2044-05-08,-1,58,rain
2044-05-09,-5,33,snow
2044-05-10,23,62,storm
2044-05-11,33,60,rain
2044-05-12,38,87,storm
2044-05-13,-9,65,snow
2044-05-14,12,76,storm
2044-05-15,33,75,cloudy
2044-05-16,33,48,sunny
2044-05-17,13,87,cloudy
2044-05-18,-4,70,rain
2044-05-19,33,44,storm
2044-05-20,18,52,snow
2044-05-21,-2,94,storm
2044-05-22,-1,87,sunny
2044-05-23,2,52,sunny
2044-05-24,-2,32,sunny
2044-05-25,14,65,sunny
2044-05-26,9,83,storm
2044-05-27,15,48,storm
2044-05-28,26,32,cloudy
2044-05-29,17,48,snow
2044-05-30,35,85,snow
2044-05-31,20,82,sunny
2044-06-01,37,63,storm
2044-06-02,0,35,cloudy
2044-06-03,-4,78,storm
2044-06-04,22,76,storm
2044-06-05,33,56,snow
2044-06-06,30,77,rain
2044-06-07,4,76,cloudy
2044-06-08,-4,56,snow
2044-06-09,2,84,sunny
2044-06-10,0,88,rain
2044-06-11,22,66,sunny
2044-06-12,-4,63,sunny
2044-06-13,25,84,storm
2044-06-14,7,72,sunny
2044-06-15,3,69,snow
2044-06-16,3,50,sunny
2044-06-17,16,75,rain
2044-06-18,16,53,snow
2044-06-19,31,72,rain
2044-06-20,21,35,rain
2044-06-21,35,96,snow
2044-06-22,23,36,sunny
2044-06-23,2,87,snow
2044-06-24,20,74,snow
2044-06-25,6,69,storm
2044-06-26,19,91,sunny
2044-06-27,28,34,sunny
2044-06-28,29,30,sunny
2044-06-29,19,60,cloudy
2044-06-30,34,59,snow
2044-07-01,4,85,storm
2044-07-02,16,31,rain
2044-07-03,-6,97,snow
2044-07-04,6,52,sunny
2044-07-05,39,66,snow
2044-07-06,12,63,snow
2044-07-07,-2,33,rain
2044-07-08,16,62,sunny
2044-07-09,33,66,cloudy
2044-07-10,17,96,storm
2044-07-11,25,78,cloudy
2044-07-12,32,37,storm
2044-07-13,39,70,snow
2044-07-14,38,67,storm
2044-07-15,7,94,storm
2044-07-16,30,71,snow
2044-07-17,39,65,sunny
2044-07-18,-3,54,rain
2044-07-19,-3,60,storm
2044-07-20,-9,41,cloudy
2044-07-21,35,36,snow
2044-07-22,2,82,storm
2044-07-23,-10,78,cloudy
2044-07-24,19,46,cloudy
2044-07-25,-1,63,storm
2044-07-26,21,58,cloudy
2044-07-27,35,88,snow
2044-07-28,-7,95,rain
2044-07-29,32,34,sunny
2044-07-30,9,50,sunny
2044-07-31,1,96,snow
2044-08-01,3,77,rain
2044-08-02,8,46,rain
2044-08-03,-7,64,sunny
2044-08-04,2,62,cloudy
2044-08-05,17,39,sunny
2044-08-06,-4,62,snow
2044-08-07,15,86,rain
2044-08-08,29,57,storm
2044-08-09,36,69,cloudy
2044-08-10,32,95,sunny
2044-08-11,-5,94,cloudy
2044-08-12,-1,66,storm
2044-08-13,12,62,sunny
2044-08-14,2,80,rain
2044-08-15,5,69,rain
2044-08-16,15,80,storm
2044-08-17,31,94,sunny
2044-08-18,10,74,sunny
2044-08-19,26,30,rain
2044-08-20,32,57,storm
2044-08-21,20,98,snow
2044-08-22,14,37,rain
2044-08-23,28,78,rain
2044-08-24,0,76,sunny
2044-08-25,-8,74,rain
2044-08-26,21,63,snow
2044-08-27,-6,37,cloudy
2044-08-28,5,92,rain
2044-08-29,14,87,sunny
2044-08-30,-3,50,rain
2044-08-31,13,58,cloudy
2044-09-01,-4,40,cloudy
2044-09-02,1,67,rain
2044-09-03,13,94,rain
2044-09-04,35,85,rain
2044-09-05,30,95,sunny
2044-09-06,19,60,rain
2044-09-07,-4,45,storm
2044-09-08,16,46,snow
2044-09-09,-7,90,rain
2044-09-10,24,81,cloudy
2044-09-11,33,44,snow
2044-09-12,29,73,snow
2044-09-13,2,76,cloudy
2044-09-14,38,82,cloudy
2044-09-15,20,73,storm
2044-09-16,19,47,snow
2044-09-17,5,64,cloudy
2044-09-18,-2,91,cloudy
2044-09-19,26,39,storm
2044-09-20,1,91,cloudy
2044-09-21,8,40,rain
2044-09-22,34,52,rain
2044-09-23,7,68,rain
2044-09-24,0,39,cloudy
2044-09-25,-4,90,storm
2044-09-26,29,37,snow
2044-09-27,1,64,cloudy
2044-09-28,32,95,sunny
2044-09-29,23,68,rain
2044-09-30,37,98,sunny
2044-10-01,23,33,rain
2044-10-02,16,71,snow
2044-10-03,-6,47,snow
2044-10-04,-7,30,rain
2044-10-05,9,99,storm
2044-10-06,9,75,cloudy
2044-10-07,15,61,rain
2044-10-08,7,41,rain
2044-10-09,13,53,snow
2044-10-10,27,75,sunny
2044-10-11,-3,84,cloudy
2044-10-12,20,45,storm
2044-10-13,27,44,snow
2044-10-14,1,63,cloudy
2044-10-15,35,98,cloudy
2044-10-16,30,61,sunny
2044-10-17,35,66,rain
2044-10-18,-4,77,cloudy
2044-10-19,0,60,storm
2044-10-20,34,85,snow
2044-10-21,20,30,snow
2044-10-22,0,97,storm
2044-10-23,4,88,cloudy
2044-10-24,18,31,sunny
2044-10-25,-6,31,rain
2044-10-26,1,34,rain
2044-10-27,30,49,sunny
2044-10-28,-5,85,cloudy
2044-10-29,-8,57,cloudy
2044-10-30,-6,45,snow
2044-10-31,20,57,sunny
2044-11-01,28,72,cloudy
2044-11-02,1,62,cloudy
2044-11-03,-9,43,snow
2044-11-04,13,98,rain
2044-11-05,12,48,sunny
2044-11-06,32,45,storm
2044-11-07,39,78,cloudy
2044-11-08,3,76,cloudy
2044-11-09,-4,58,storm
2044-11-10,11,52,cloudy
2044-11-11,-1,90,storm
2044-11-12,18,58,rain
2044-11-13,26,81,sunny
2044-11-14,-5,37,sunny
2044-11-15,1,91,rain
2044-11-16,8,99,rain
2044-11-17,25,66,sunny
2044-11-18,-5,95,storm
2044-11-19,-10,59,storm
2044-11-20,37,30,sunny
2044-11-21,37,51,storm
2044-11-22,24,60,cloudy
2044-11-23,25,33,sunny
2044-11-24,-6,54,sunny
2044-11-25,1,56,snow
2044-11-26,13,92,rain
2044-11-27,3,85,cloudy
2044-11-28,11,55,storm
2044-11-29,27,98,storm
2044-11-30,7,86,storm
2044-12-01,3,98,storm
2044-12-02,32,47,storm
2044-12-03,20,65,snow
2044-12-04,-4,52,rain
2044-12-05,39,50,storm
2044-12-06,-5,76,snow
2044-12-07,9,70,cloudy
2044-12-08,21,43,storm
2044-12-09,28,46,sunny
2044-12-10,-2,77,cloudy
2044-12-11,26,84,sunny
2044-12-12,17,30,snow
2044-12-13,-2,84,sunny
2044-12-14,2,76,storm
2044-12-15,20,37,storm
2044-12-16,23,54,cloudy
2044-12-17,22,97,sunny
2044-12-18,-9,75,snow
2044-12-19,35,46,storm
2044-12-20,1,91,cloudy
2044-12-21,10,95,snow
2044-12-22,10,44,cloudy
2044-12-23,-1,52,rain
2044-12-24,-9,68,rain
2044-12-25,12,58,sunny
2044-12-26,20,95,rain
2044-12-27,12,76,cloudy
2044-12-28,18,78,sunny
2044-12-29,21,59,cloudy
2044-12-30,6,51,storm
2044-12-31,19,45,storm
2045-01-01,-3,93,cloudy
2045-01-02,28,60,storm
2045-01-03,22,87,storm
2045-01-04,14,67,rain
2045-01-05,8,84,cloudy
2045-01-06,24,98,cloudy
2045-01-07,16,66,snow
2045-01-08,5,54,sunny
2045-01-09,6,72,sunny
2045-01-10,-7,95,storm
2045-01-11,-2,60,sunny
2045-01-12,26,98,snow
2045-01-13,39,74,snow
2045-01-14,8,52,cloudy
2045-01-15,39,35,snow
2045-01-16,19,30,storm
2045-01-17,14,62,snow
2045-01-18,27,81,cloudy
2045-01-19,-9,82,storm
2045-01-20,2,36,cloudy
2045-01-21,-2,92,cloudy
2045-01-22,26,43,cloudy
2045-01-23,-3,36,cloudy
2045-01-24,-4,84,cloudy
2045-01-25,-8,47,snow
2045-01-26,22,65,snow
2045-01-27,7,78,cloudy
2045-01-28,18,99,snow
2045-01-29,39,84,cloudy
2045-01-30,-4,70,cloudy
2045-01-31,-6,95,storm
2045-02-01,31,39,storm
2045-02-02,-4,43,snow
2045-02-03,-6,90,cloudy
2045-02-04,31,37,rain
2045-02-05,-10,98,cloudy
2045-02-06,32,77,rain
2045-02-07,4,76,snow
2045-02-08,14,35,cloudy
